LAMMPS restart file after 2ns annealing

1810 atoms
2 atom types

0.0 25.994814 xlo xhi
0.0 25.994814 ylo yhi
0.0 46.795331 zlo zhi

Masses

1 28.0855  # Si
2 47.867   # Ti

Atoms # atomic

18 1 3.356320 3.081280 7.172480
754 2 2.092240 3.858800 5.088390
873 2 5.074760 2.667600 4.907920
247 1 6.152190 3.609370 7.302840
54 1 7.584050 3.354350 5.020570
158 1 8.922810 1.103990 5.879350
521 1 10.974200 2.756740 6.591700
263 1 2.352120 13.469200 16.031300
15 1 12.803500 4.052760 5.163760
1450 2 13.841400 2.406820 7.015740
495 1 15.515000 3.059150 4.976280
203 1 16.387700 2.268610 7.274290
348 1 18.650900 1.348530 7.681570
68 1 20.385200 1.992150 6.115300
538 1 22.589400 3.248600 6.578400
83 1 25.742900 2.601440 5.221770
90 1 24.762900 1.460590 7.272060
657 1 2.179640 5.521420 7.046170
777 2 2.646810 6.834940 5.022930
183 1 4.451680 5.050320 5.666010
1137 2 7.134930 5.716260 6.031310
620 1 8.674520 4.274870 7.700440
7 1 9.839840 4.952880 5.381710
103 1 8.987650 6.836970 7.344320
1354 2 14.685500 5.622010 4.564740
315 1 13.890600 5.057450 7.552580
683 1 17.096500 5.119080 5.076580
726 1 17.954700 6.097410 7.240980
330 1 20.452300 6.873020 7.643540
593 1 23.032700 6.854620 6.876470
77 1 26.251900 5.455290 4.885470
128 1 25.579800 6.339300 7.310250
60 1 3.400670 9.351320 4.581720
306 1 2.682040 8.264730 7.170560
383 1 0.804992 9.523640 7.950530
452 1 5.366810 7.384480 4.764010
590 1 6.743220 8.064400 7.093490
438 1 4.789590 9.830110 7.618500
678 1 7.698450 9.161980 4.594680
1041 2 9.032920 9.575220 6.791970
1258 2 9.800110 7.567060 4.934630
96 1 12.634300 7.595780 5.096120
230 1 11.164000 8.526860 7.243360
1377 2 12.381700 10.319200 5.354020
382 1 14.681500 9.148070 6.315750
551 1 16.349100 7.525470 5.152780
176 1 17.004100 8.443660 7.509580
1498 2 16.988600 10.063300 5.625050
720 1 19.216200 8.200510 5.684620
102 1 19.146600 10.518600 7.312190
140 1 23.219000 9.121210 5.464300
1737 2 25.194800 7.668570 5.172670
697 1 24.609300 8.544350 7.681200
237 1 3.546070 11.566100 6.006110
